universityName,faculty,facultyFoundingYear,Üniversite Türü,Birim İli,Birim Durum
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,UYGULAMALI BİLİMLER FAKÜLTESİ,21.08.2020,VAKIF,ANKARA,AKTİF
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,UYGULAMALI YABANCI DİLLER YÜKSEKOKULU,02.05.1991,VAKIF,ANKARA,AKTİF
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,VAN EĞİTİM BİLİMLERİ ENSTİTÜSÜ,04.07.2006,VAKIF,ANKARA,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,DİL UYGULAMA VE ARAŞTIRMA MERKEZİ,10.06.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,GENÇLİK ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,03.03.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,GÜZEL SANATLAR FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,KARİYER PLANLAMA UYGULAMA VE ARAŞTIRMA MERKEZİ,01.07.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,KULUÇKA VE GİRİŞİMCİLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,03.03.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,25.12.2019,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,MİMARLIK FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,MÜHENDİSLİK-MİMARLIK FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,POLİMER TEKNOLOJİLER VE KOMPOZİT UYGULAMA VE ARAŞTIRMA MERKEZİ,11.05.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,PSİKOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,15.06.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,"PSİKOLOJİK DANIŞMA, REHBERLİK UYGULAMA VE ARAŞTIRMA MERKEZİ",08.07.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,02.06.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,SAĞLIK EĞİTİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,09.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,SÜREKLİ EĞİTİM MERKEZİ (ARELSEM),22.07.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,TIP FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,TOPLUM ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,10.11.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,ULUSLARARASI STRATEJİK ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,11.03.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,UYGULAMALI BİLİMLER FAKÜLTESİ,02.06.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,UYGULAMALI BİLİMLER YÜKSEKOKULU,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,02.02.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AREL ÜNİVERSİTESİ,YAPAY ZEKA ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,06.05.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,26.08.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,DİL ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,26.08.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,İNSAN VE TOPLUM BİLİMLERİ FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,06.02.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,26.08.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,"SANAT, TASARIM VE MİMARLIK FAKÜLTESİ",04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,SÜRDÜRÜLEBİLİR ENERJİ TEKNOLOJİLERİ VE SİSTEMLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,31.07.2024,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,13.05.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,TIP FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL ATLAS ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,16.07.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,AFET EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,AFRİKA UYGULAMA VE ARAŞTIRMA MERKEZİ,12.06.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,07.09.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ANADOLU BİL MESLEK YÜKSEKOKULU,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ATATÜRK İLKELERİ VE İNKILAP TARİHİ UYGULAMA VE ARAŞTIRMA MERKEZİ,,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,BLOKZİNCİR UYGULAMA VE ARAŞTIRMA MERKEZİ,02.09.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ÇEVRE VE İNSAN SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,25.02.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ÇİN ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,27.01.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ÇOCUK EĞİTİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,10.01.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,EĞİTİM BİLİMLERİ VE TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,16.04.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,EĞİTİM FAKÜLTESİ,14.08.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ENDÜSTRİ 4.0 UYGULAMA VE ARAŞTIRMA MERKEZİ,06.07.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ENERJİ POLİTİKALARI VE PİYASALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,29.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ENGELSİZ YAŞAM UYGULAMA VE ARAŞTIRMA MERKEZİ,26.07.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,GARBİYAT (BATI) ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,05.02.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,GIDA UYGULAMA VE ARAŞTIRMA MERKEZİ,22.07.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,GLOBAL BARIŞ VE DEMOKRASİ ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,12.06.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,GÖK BİLİMLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,27.01.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,GÜZEL SANATLAR FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,HAYDAR ALİYEV UYGULAMA VE ARAŞTIRMA MERKEZİ,05.11.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,06.05.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,İLERİ ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,06.05.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,KARİYER GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,03.06.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,KURUMSAL YÖNETİM VE SÜRDÜRÜLEBİLİRLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,22.06.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,16.05.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,16.05.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ORTA DOĞU VE KAFKASYA UYGULAMA VE ARAŞTIRMA MERKEZİ,22.07.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ÖLÇME VE DEĞERLENDİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,09.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,PERSONEL BELGELENDİRME VE MESLEKİ SINAV UYGULAMA VE ARAŞTIRMA MERKEZİ,20.01.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,10.09.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,05.04.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ POLİTİKALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,25.02.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,20.11.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SAVUNMA SANAYİ TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,06.07.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SİBER GÜVENLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,03.01.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SPOR BİLİMLERİ FAKÜLTESİ,25.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,"STEM (FEN, TEKNOLOJİ, MÜHENDİSLİK VE MATEMATİK) EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ",20.01.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,15.12.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,TIP FAKÜLTESİ,14.08.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,TOPLUMSAL ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,12.06.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,05.01.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,TÜRKİYE ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,ULUSAL GÜVENLİK VE STRATEJİK ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,29.02.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,UYGULAMALI BİLİMLER FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,UZAKTAN ÖĞRETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,15.09.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,18.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,YENİ MEDYA UYGULAMA VE ARAŞTIRMA MERKEZİ,23.03.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,YETENEK YÖNETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,29.03.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL AYDIN ÜNİVERSİTESİ,YÜKSEKÖĞRETİM ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,20.01.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,31.05.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,ATATÜRK İLKELERİ VE İNKILAP TARİHİ ARAŞTIRMA VE UYGULAMA MERKEZİ,01.06.2001,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,AVRUPA BİRLİĞİ UYGULAMA VE ARAŞTIRMA MERKEZİ,27.03.2019,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,15.07.1997,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,GÜZEL SANATLAR FAKÜLTESİ,15.07.1997,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,06.05.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,15.07.1997,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,05.07.2008,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,KADIN VE AİLE ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,22.07.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,KENT ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,22.07.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,15.07.1997,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,27.05.2002,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,MÜHENDİSLİK-MİMARLIK FAKÜLTESİ,29.06.2001,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,29.06.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,06.05.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,SPOR BİLİMLERİ FAKÜLTESİ,23.03.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,STRATEJİK ARAŞTIRMA VE UYGULAMA MERKEZİ,02.03.2004,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,06.12.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,TEKNOLOJİ TRANSFER OFİSİ UYGULAMA VE ARAŞTIRMA MERKEZİ,08.07.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,TIP FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,TÜRK DİLİ ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,02.08.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,13.05.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,UZAKTAN ÖĞRETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,31.12.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BEYKENT ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,23.03.2002,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,ATATÜRK İLKELERİ VE İNKILAP TARİHİ ARAŞTIRMA VE UYGULAMA MERKEZİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,AVRUPA BİRLİĞİ ENSTİTÜSÜ,06.05.2006,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,BİLİŞİM TEKNOLOJİSİ YÜKSEKOKULU,28.04.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,BİLİŞİM VE TEKNOLOJİ HUKUKU ENSTİTÜSÜ,28.04.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,ÇATIŞMA ÇÖZÜMÜ UYGULAMA VE ARAŞTIRMA MERKEZİ,15.07.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,"ÇEVRE, ENERJİ VE SÜRDÜRÜLEBİLİRLİK UYGULAMA VE ARAŞTIRMA MERKEZİ",07.07.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,DENİZ HUKUKU ARAŞTIRMA MERKEZİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,FİKRİ MÜLKİYET HUKUKU UYGULAMA VE ARAŞTIRMA MERKEZİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,FİNANSAL UYGULAMA VE ARAŞTIRMA MERKEZİ,01.07.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,GÖÇ ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,27.06.1997,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,İNSAN HAKLARI HUKUKU ARAŞTIRMA MERKEZİ,07.06.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,İŞ ETİĞİ UYGULAMA VE ARAŞTIRMA MERKEZİ,05.11.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,İŞLETME FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,KARŞILAŞTIRMALI İŞ VE SOSYAL GÜVENLİK HUKUKU UYGULAMA VE ARAŞTIRMA MERKEZİ,03.09.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,KÜLTÜR POLİTİKALARI VE YÖNETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,11.08.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,LİSANSÜSTÜ PROGRAMLAR ENSTİTÜSÜ,16.02.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,01.07.1996,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,MİMARLIK FAKÜLTESİ,23.07.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,MURAT SERTEL İLERİ İKTİSADİ İNCELEMELER UYGULAMA VE ARAŞTIRMA MERKEZİ,21.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,REKABET HUKUK VE POLİTİKASI UYGULAMA VE ARAŞTIRMA MERKEZİ,21.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,03.08.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,19.12.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,SİVİL TOPLUM ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,21.05.2007,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,SOSYAL VE BEŞERİ BİLİMLER FAKÜLTESİ,26.08.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,SOSYOLOJİ VE EĞİTİM ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,20.02.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,TIP FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL BİLGİ ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,02.04.2013,VAKIF,İSTANBUL,AKTİF
